pais;destino;actividad;url_actividad;fecha;pais_usuario
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;09/11/2021;Brasil
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;21/10/2021;Brasil
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;28/08/2021;Desconocido
Panamá;Ciudad de panama;Ciudad de panama;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/ciudad-de-panama-tour-privado-de-lo-mas-destacado-durante-la-escala-en-el-aeropuerto-t110767/;26/05/2021;Desconocido
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;23/02/2025;Alemania
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;22/02/2025;España
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;22/02/2025;Estados Unidos
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;21/02/2025;Italia
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;20/02/2025;Chile
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;18/02/2025;Estados Unidos
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;18/02/2025;El Salvador
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;17/02/2025;Estados Unidos
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;16/02/2025;Puerto Rico
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;14/02/2025;Estados Unidos
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;10/02/2025;Estados Unidos
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;09/02/2025;Canadá
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;08/02/2025;Estados Unidos
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;07/02/2025;Alemania
Panamá;Ciudad de panama;Panama crucero en catamaran;https://www.getyourguide.com/es-es/ciudad-de-panama-l811/panama-crucero-en-catamaran-todo-incluido-a-la-isla-taboga-t344801/;07/02/2025;Desconocido
