pais;destino;actividad;url_actividad;fecha;pais_usuario
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;22/11/2024;Croacia
Uruguay;Montevideo;Excursion de un dia a montevideo desde buenos aires;https://www.getyourguide.com/es-es/montevideo-l539/excursion-de-un-dia-a-montevideo-desde-buenos-aires-t553604/;28/12/2023;Chile
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;17/10/2025;Puerto Rico
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;10/10/2025;México
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;16/09/2025;Países Bajos
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;16/09/2025;Canadá
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;14/09/2025;Estados Unidos
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;18/08/2025;Estados Unidos
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;10/08/2025;Panamá
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;10/08/2025;Chile
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;02/08/2025;Brasil
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;30/07/2025;Reino Unido
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;28/07/2025;Estados Unidos
Uruguay;Montevideo;Montevideo paseos guiados en bicicleta electrica;https://www.getyourguide.com/es-es/montevideo-l539/montevideo-paseos-guiados-en-bicicleta-electrica-t852511/;05/04/2025;Uruguay
