pais;ciudad_id;tour_id;titulo_referencia;url
Mexico;ciudad-de-mexico-l194;739771;Aprende a cocinar salsas mexicanas;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/aprende-a-cocinar-salsas-mexicanas-t739771/
Mexico;santa-maria-huatulco-l781;809295;Huatulco;https://www.getyourguide.com/es-es/santa-maria-huatulco-l781/huatulco-traslado-privado-del-aeropuerto-al-hotel-t809295/
Mexico;municipio-oaxaca-de-juarez-l681;638483;Oaxaca excursion a las cascadas y pozas petrificadas de hierve el agua;https://www.getyourguide.com/es-es/municipio-oaxaca-de-juarez-l681/oaxaca-excursion-a-las-cascadas-y-pozas-petrificadas-de-hierve-el-agua-t638483/
Mexico;playa-del-carmen-l308;703794;Playa del carmen;https://www.getyourguide.com/es-es/playa-del-carmen-l308/playa-del-carmen-traslado-privado-en-furgoneta-a-puerto-morelos-t703794/
Mexico;ciudad-de-mexico-l194;650202;Teotihuacan gran recorrido expres;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/teotihuacan-gran-recorrido-expres-t650202/
Mexico;monterrey-l679;1259476;Monterrey entrada a grutas de garcia con;https://www.getyourguide.com/es-es/monterrey-l679/monterrey-entrada-a-grutas-de-garcia-con-teleferico-t1259476/
Mexico;tulum-l248;389065;Desde;https://www.getyourguide.com/es-es/tulum-l248/desde-tulum-observacion-de-aves-y-paseo-guiado-por-sian-ka-an-y-muyil-t389065/
Mexico;mazatlan-l808;390217;Mazatlan;https://www.getyourguide.com/es-es/mazatlan-l808/mazatlan-tour-gastronomico-por-el-barrio-en-un-taxi-tradicional-t390217/
Mexico;san-jose-del-cabo-l967;235237;Los cabos el arco y la playa del amante kayak snorkel;https://www.getyourguide.com/es-es/san-jose-del-cabo-l967/los-cabos-el-arco-y-la-playa-del-amante-kayak-snorkel-t235237/
Mexico;tulum-l248;681752;Tulum esnorquel en el arrecife;https://www.getyourguide.com/es-es/tulum-l248/tulum-esnorquel-en-el-arrecife-t681752/
Mexico;cabo-san-lucas-l306;328026;Cabo san lucas up close whale watching;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/cabo-san-lucas-up-close-whale-watching-tour-en-grupo-reducido-t328026/
Mexico;tulum-l248;522681;Tour a las ruinas de coba y refrescante bano en el cenote xux ha con almuerzo;https://www.getyourguide.com/es-es/tulum-l248/tour-a-las-ruinas-de-coba-y-refrescante-bano-en-el-cenote-xux-ha-con-almuerzo-t522681/
Mexico;zihuatanejo-l392;658510;Zihuatanejo ixtapa;https://www.getyourguide.com/es-es/zihuatanejo-l392/zihuatanejo-ixtapa-tour-de-la-ciudad-t658510/
Mexico;bacalar-l95624;395388;Lago de bacalar alquiler de kayak durante 4 horas;https://www.getyourguide.com/es-es/bacalar-l95624/lago-de-bacalar-alquiler-de-kayak-durante-4-horas-t395388/
Mexico;ciudad-de-mexico-l194;930994;Desde cdmx excursion de un dia a puebla cholula y;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/desde-cdmx-excursion-de-un-dia-a-puebla-cholula-y-tonantzintla-t930994/
Mexico;cabo-san-lucas-l306;836027;Cabo san lucas crucero de snorkel con comida y barra libre;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/cabo-san-lucas-crucero-de-snorkel-con-comida-y-barra-libre-t836027/
Mexico;uxmal-l114187;1089437;Tour uxmal cenote y comida;https://www.getyourguide.com/es-es/uxmal-l114187/tour-uxmal-cenote-y-comida-tipica-saliendo-desde-merida-t1089437/
Mexico;akumal-l2807;810845;Riviera maya;https://www.getyourguide.com/es-es/akumal-l2807/riviera-maya-tour-ruinas-de-tulum-cenotes-y-almuerzo-mexicano-t810845/
Mexico;ciudad-de-mexico-l194;1037082;Ciudad de mexico;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/ciudad-de-mexico-tour-en-bicicleta-y-comida-callejera-por-roma-y-condesa-t1037082/
Mexico;la-paz-mexico-l2930;872625; de la paz a los cabos un viaje a;https://www.getyourguide.com/es-es/la-paz-mexico-l2930/-de-la-paz-a-los-cabos-un-viaje-a-tu-ritmo--t872625/
Mexico;boca-de-tomatlan-l165507;1062145;Boca de;https://www.getyourguide.com/es-es/boca-de-tomatlan-l165507/boca-de-tomatlan-sendero-ala-cascada-un-viaje-ala-esencia-de-la-naturaleza-t1062145/
Mexico;ciudad-de-mexico-l194;933477;Cdmx;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/cdmx-tour-nocturno-a-pie-por-la-ciudad-con-opcion-a-torre-latino-t933477/
Mexico;puerto-vallarta-l265;832809;Discovery;https://www.getyourguide.com/es-es/puerto-vallarta-l265/discovery-taco-tour-at-puerto-vallarta-t832809/
Mexico;puebla-l1471;610154;Degustacion a la luz de la luna bajo el cielo de puebla;https://www.getyourguide.com/es-es/puebla-l1471/degustacion-a-la-luz-de-la-luna-bajo-el-cielo-de-puebla-t610154/
Mexico;san-miguel-de-allende-l2515;279067;San miguel;https://www.getyourguide.com/es-es/san-miguel-de-allende-l2515/san-miguel-tour-gastronomico-nocturno-t279067/
Mexico;crucecita-l166888;461044;4x1 ventanilla zipolite mazunte y puerto angel;https://www.getyourguide.com/es-es/crucecita-l166888/4x1-ventanilla-zipolite-mazunte-y-puerto-angel-t461044/
Mexico;tulum-l248;875945;Tulum la mejor excursion de;https://www.getyourguide.com/es-es/tulum-l248/tulum-la-mejor-excursion-de-tacos-t875945/
Mexico;san-jose-del-cabo-l967;1093184;San jose del cabo expedicion de snorkel con guia;https://www.getyourguide.com/es-es/san-jose-del-cabo-l967/san-jose-del-cabo-expedicion-de-snorkel-con-guia-t1093184/
Mexico;sinanche-l146311;731211;Visita al colmenar visita a las abejas;https://www.getyourguide.com/es-es/sinanche-l146311/visita-al-colmenar-visita-a-las-abejas-tambien-al-yacimiento-arqueologico-y-al-estanque-salino-t731211/
Mexico;playa-del-carmen-l308;865958;Billete de autobus que conecta cancun central y playa del carmen;https://www.getyourguide.com/es-es/playa-del-carmen-l308/billete-de-autobus-que-conecta-cancun-central-y-playa-del-carmen-t865958/
Mexico;ciudad-de-mexico-l194;959059;Desde cdmx expedicion por;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/desde-cdmx-expedicion-por-teotihuacan-tlatelolco-y-basilica-de-guadalupe-t959059/
Mexico;puerto-vallarta-l265;629363;Puerto vallarta;https://www.getyourguide.com/es-es/puerto-vallarta-l265/puerto-vallarta-traslado-del-aeropuerto-a-bucerias-y-punta-mita-t629363/
Mexico;valladolid-mexico-l101556;1082435;Valladolid clase de cocina;https://www.getyourguide.com/es-es/valladolid-mexico-l101556/valladolid-clase-de-cocina-tradicional-con-acceso-a-cenote-t1082435/
Mexico;ciudad-de-guanajuato-l2514;534140;Ciudad de guanajuato recorrido en bicicleta;https://www.getyourguide.com/es-es/ciudad-de-guanajuato-l2514/ciudad-de-guanajuato-recorrido-en-bicicleta-t534140/
Mexico;zihuatanejo-l1474;678448;Ixtapa curso discover diver;https://www.getyourguide.com/es-es/zihuatanejo-l1474/ixtapa-curso-discover-diver-t678448/
Mexico;cancun-l150;882108;Traslado privado fiesta americana cancun a aeropuerto cun;https://www.getyourguide.com/es-es/cancun-l150/traslado-privado-fiesta-americana-cancun-a-aeropuerto-cun-t882108/
Mexico;bahia-de-santa-cruz-huatulco-l205317;689243;Cacao cafe y;https://www.getyourguide.com/es-es/bahia-de-santa-cruz-huatulco-l205317/cacao-cafe-y-tradiciones-huatulco-t689243/
Mexico;palenque-chiapas-l179804;740372;Palenque rafting y aventura por la selva;https://www.getyourguide.com/es-es/palenque-chiapas-l179804/palenque-rafting-y-aventura-por-la-selva-t740372/
Mexico;ciudad-de-mexico-l194;876157;Cdmx clases de mixologia y cocteleria clasica en un bar de polanco;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/cdmx-clases-de-mixologia-y-cocteleria-clasica-en-un-bar-de-polanco-t876157/
Mexico;ciudad-de-mexico-l194;958469;Teotihuacan excursion de un dia al santuario de guadalupe y;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/teotihuacan-excursion-de-un-dia-al-santuario-de-guadalupe-y-tour-guiado-completo-t958469/
Mexico;san-cristobal-de-las-casas-l2166;691636;San cristobal;https://www.getyourguide.com/es-es/san-cristobal-de-las-casas-l2166/san-cristobal-tour-to-san-juan-chamula-and-zinacantan-t691636/
Mexico;holbox-l189767;720533;Holbox excursion en kayak al atardecer en los manglares;https://www.getyourguide.com/es-es/holbox-l189767/holbox-excursion-en-kayak-al-atardecer-en-los-manglares-t720533/
Mexico;tulum-l248;624104;Tulum experiencia de pesca deportiva con ceviche;https://www.getyourguide.com/es-es/tulum-l248/tulum-experiencia-de-pesca-deportiva-con-ceviche-t624104/
Mexico;cabo-san-lucas-l306;426759;Los cabos;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/los-cabos-tour-en-bote-transparente-t426759/
Mexico;merida-l1903;399088;Merida ruta gastronomica a pie de 3 horas;https://www.getyourguide.com/es-es/merida-l1903/merida-ruta-gastronomica-a-pie-de-3-horas-t399088/
Mexico;la-cruz-de-huanacaxtle-l94044;461417;Tour en barco a las islas marietas snorkel kayak playa nopalera;https://www.getyourguide.com/es-es/la-cruz-de-huanacaxtle-l94044/tour-en-barco-a-las-islas-marietas-snorkel-kayak-playa-nopalera-t461417/
Mexico;zacatecas-l144180;608196;Zacatecas excursion plateros milagroso;https://www.getyourguide.com/es-es/zacatecas-l144180/zacatecas-excursion-plateros-milagroso-t608196/
Mexico;cancun-l150;839972;Traslado privado de dreams vista cancun al aeropuerto cun;https://www.getyourguide.com/es-es/cancun-l150/traslado-privado-de-dreams-vista-cancun-al-aeropuerto-cun-t839972/
Mexico;mazatlan-l808;390481;Mazatlan paseo por el mercado pino suarez con degustaciones;https://www.getyourguide.com/es-es/mazatlan-l808/mazatlan-paseo-por-el-mercado-pino-suarez-con-degustaciones-t390481/
Mexico;cabo-san-lucas-l306;441842;Cabo aventura en quad por el desierto y excursion a una granja ecologica;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/cabo-aventura-en-quad-por-el-desierto-y-excursion-a-una-granja-ecologica-t441842/
Mexico;veracruz-l683;745894;Veracruz aventura de snorkel en la isla de en medio;https://www.getyourguide.com/es-es/veracruz-l683/veracruz-aventura-de-snorkel-en-la-isla-de-en-medio-t745894/
Mexico;puerto-vallarta-l265;783066;Puerto vallarta expedicion a la montana paseo en mula por;https://www.getyourguide.com/es-es/puerto-vallarta-l265/puerto-vallarta-expedicion-a-la-montana-paseo-en-mula-por-tequila-t783066/
Mexico;puerto-vallarta-l265;688114;Puerto vallarta paseos a caballo en la hacienda dona engracia;https://www.getyourguide.com/es-es/puerto-vallarta-l265/puerto-vallarta-paseos-a-caballo-en-la-hacienda-dona-engracia-t688114/
Mexico;tulum-l248;592778;Excursion de un dia playa privada en;https://www.getyourguide.com/es-es/tulum-l248/excursion-de-un-dia-playa-privada-en-tulum-t592778/
Mexico;cancun-l150;692015;Cancun;https://www.getyourguide.com/es-es/cancun-l150/cancun-tour-en-barco-transparente-con-refrescos-t692015/
Mexico;santa-maria-huatulco-l781;730126;Huatulco aventura de snorkel;https://www.getyourguide.com/es-es/santa-maria-huatulco-l781/huatulco-aventura-de-snorkel-t730126/
Mexico;ciudad-de-mexico-l194;1000628;Ciudad de mexico visita exclusiva al palacio de bellas artes;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/ciudad-de-mexico-visita-exclusiva-al-palacio-de-bellas-artes-t1000628/
Mexico;ciudad-de-mexico-l194;1151148;Cdmx;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/cdmx-tour-en-tuk-tuk-de-condesa-hipodromo-t1151148/
Mexico;ciudad-de-mexico-l194;116686;Teotihuacan;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/teotihuacan-tour-privado-con-arqueologo-y-recogida-del-hotel-t116686/
