moneda,pais,destino,actividad,precio,opiniones,url_fuente,fuente,fecha_scan
CLP,Chile,Santiago de Chile,Excursión a Valparaíso y Viña del Mar,36.440 CL$,1.847 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Cajón del Maipo en grupo reducido,38.000 CL$,259 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita guiada por Santiago,15.000 CL$,175 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Free tour por Santiago,¡Gratis!,2.374 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Parque Nacional Siete Tazas,93.500 CL$,4 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Traslados en Santiago de Chile,"39.940,50 CL$",1.179 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a la Viña Concha y Toro,86.000 CL$,478 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a la Viña Undurraga,54.340 CL$,68 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour panorámico por Santiago,41.340 CL$,336 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por Santiago + Teleférico del cerro San Cristóbal,100.000 CL$,61 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por Patronato y Bellavista,"34.234,71 CL$",36 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Cajón del Maipo,60.000 CL$,702 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tarjeta eSIM Civitatis Chile,"4.754,82 CL$",37 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por Lastarria y el cerro Santa Lucía,"10.460,60 CL$",38 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Free tour por el exterior de los museos y palacios de Santiago,¡Gratis!,375 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por el Museo de la Memoria y los Derechos Humanos,"19.970,25 CL$",12 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Free tour por el barrio Yungay,¡Gratis!,390 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Free tour por el barrio de Providencia,¡Gratis!,78 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Free tour por Santiago + Cambio de Guardia en el Palacio de La Moneda,¡Gratis!,51 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour privado por Santiago de Chile,149.990 CL$,77 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a las termas de Colina y el embalse El Yeso,"75.274,40 CL$",2 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,"Estación de esquí El Portillo, Laguna del Inca y Viña San Esteban","60.747,60 CL$",184 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita a las bodegas de Santa Rita,59.980 CL$,67 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Parque Safari de Rancagua,"84.416,12 CL$",8 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al viñedo Alyan al atardecer,"109.279,49 CL$",49 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Autobús turístico de Santiago de Chile,44.000 CL$,23 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,"Cascada Invertida, Muela del Diablo y Parque Nacional Siete Tazas en 2 días",280.000 CL$,Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Valle Nevado al atardecer,"73.870,68 CL$",32 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a las termas de Valle de Colina,65.000 CL$,46 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión privada desde Santiago de Chile,320.990 CL$,7 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Cena y espectáculo tradicional,95.000 CL$,28 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por el Museo de Arte Precolombino y el Museo Histórico Nacional,"43.744,35 CL$",Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour en bicicleta por Santiago,"39.940,50 CL$",18 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Free tour por los mercados de Santiago,¡Gratis!,158 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por el Mercado de las Pulgas,"19.970,25 CL$",9 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por el cerro San Cristóbal,"43.744,35 CL$",53 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a Isla Negra y Pomaire,150.000 CL$,50 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Parque Aconcagua,290.000 CL$,22 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour de la dictadura de Pinochet,79.000 CL$,25 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,"Excursión a Isla Negra, Pomaire y Viña Undurraga",140.000 CL$,6 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Paseo en helicóptero por Santiago de Chile,"356.611,62 CL$",Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a Isla Negra y San Alfonso del Mar,150.000 CL$,8 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita a la viña Cousiño Macul,69.000 CL$,6 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour de compras por el Outlet Buenaventura,55.000 CL$,6 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a la Laguna del Inca y la Viña Sánchez de Loria,120.000 CL$,13 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour del vino Casillero del Diablo en la Viña Concha y Toro + Cena,179.000 CL$,4 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita a la viña Haras de Pirque,78.000 CL$,7 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a las viñas del Valle de Colchagua,250.000 CL$,2 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour nocturno por los bares de Santiago de Chile,69.000 CL$,9 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a Pomaire y el Parque Tricao,125.000 CL$,2 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por Santiago + Museo Histórico Nacional,"85.586,78 CL$",Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour en patinete eléctrico por el Cerro San Cristóbal,"61.812,68 CL$",4 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a la estación de esquí El Portillo y la Laguna del Inca,"68.469,43 CL$",Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por las iglesias de Santiago,"19.019,28 CL$",Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita a la viña Casas del Bosque,99.000 CL$,Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour en segway por Santiago de Chile,"76.077,14 CL$",3 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Escalada en el Cajón del Maipo,221.000 CL$,Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour por la Viña Cousiño Macul y el Templo Bahaí,80.000 CL$,8 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour del Estadio Monumental,68.000 CL$,4 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita guiada por Sanhattan,"46.597,25 CL$",Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Parque Tricao y Viña Undurraga,127.000 CL$,Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita guiada por el Cementerio General de Santiago,20.000 CL$,Novedad,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al embalse El Yeso + Paseo a caballo,"252.956,51 CL$",Novedad,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a San José de Maipo + El Morado Lodge,179.000 CL$,Novedad,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour en bicicleta por Viña Santa Rita,107.000 CL$,Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita guiada por el Museo Histórico y Militar de Chile,"19.019,28 CL$",1 opinión,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Taller de artesanía textil mapuche,75.000 CL$,Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Trekking por el Cajón del Maipo,"144.546,57 CL$",Novedad,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Tour de nieve por Farellones y Valle Nevado,32.000 CL$,414 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión al Parque de Farellones con entradas,120.000 CL$,12 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,"Excursión privada a Farellones, Colorado y La Parva",208.340 CL$,17 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Paseo con raquetas de nieve por el Cajón del Maipo,214.000 CL$,2 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Paseo a caballo por el Parque Yerba Loca,221.000 CL$,1 opinión,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Experiencia gastronómica Amor y Pastas,"122.298,98 CL$",2 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Trekking por La Parva,220.000 CL$,1 opinión,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Visita a la Viña Tres Palacios,"33.283,75 CL$",Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión en helicóptero a Valle Nevado,"503.060,12 CL$",2 opiniones,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Ruta de trekking de 2 días por La Parva,420.000 CL$,Sin valorar,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Santiago de Chile,Excursión a El Colorado + Curso de esquí o de snowboard,219.000 CL$,Novedad,https://www.civitatis.com/es/santiago-de-chile/,Civitatis,2026-01-05 17:10
CLP,Chile,Valparaíso,Tour de Valparaíso al completo,60.000 CL$,32 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Visita guiada por Valparaíso,30.000 CL$,21 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Free tour de los miradores y paseos de Valparaíso,¡Gratis!,331 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Free tour por Barrio Puerto y el Cerro Concepción,¡Gratis!,163 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Free tour por el Cerro Playa Ancha,¡Gratis!,17 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,"Excursión a Isla Negra, Algarrobo y Quintay",160.000 CL$,4 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Visita a una bodega del Valle de Casablanca,"142.644,64 CL$",Novedad,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour gastronómico por Valparaíso,45.000 CL$,2 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour de Pablo Neruda,"47.548,21 CL$",3 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,"La Sebastiana, Biblioteca Santiago Severín, Catedral y Museo de Historia Natural",15.000 CL$,Novedad,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tarjeta eSIM Civitatis Chile,"4.754,82 CL$",37 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour de los ascensores de Valparaíso,30.000 CL$,25 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour por Valparaíso y Viña del Mar,140.000 CL$,18 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour del arte urbano por Valparaíso,26.000 CL$,7 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Avistamiento de pingüinos en la isla Cachagua,135.000 CL$,2 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Contrastes de Valparaíso,64.000 CL$,2 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Senderismo por el Parque Nacional La Campana,61.250 CL$,3 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Clase de cocina chilena con comida,64.000 CL$,9 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour por Valparaíso para cruceros,60.000 CL$,1 opinión,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour por el Valparaíso alternativo,30.000 CL$,2 opiniones,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour por el Parque Nacional La Campana con 2 noches de alojamiento,158.000 CL$,Sin valorar,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Visita guiada por Valparaíso + Paseo en trolebús,30.000 CL$,Sin valorar,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Visita guiada por Valparaíso + Paseo en barco,"57.057,85 CL$",Sin valorar,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour de la música por Valparaíso,50.000 CL$,Sin valorar,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour por la costa norte de Valparaíso,150.000 CL$,Sin valorar,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Valparaíso,Tour de la cerveza por Valparaíso,40.000 CL$,Sin valorar,https://www.civitatis.com/es/valparaiso/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tour por el lago Todos los Santos y Villa Peulla,31.000 CL$,70 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,"Isla de Chiloé: Chacao, Castro y Dalcahue",45.000 CL$,115 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión a los Saltos de Petrohué y volcán Osorno,35.000 CL$,147 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Cruce andino por los lagos de la cordillera de los Andes,"243.446,86 CL$",30 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,"Excursión a Chacao, Ancud y las playas de Chiloé",56.094 CL$,10 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión privada desde Puerto Varas,177.586 CL$,2 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tour por Puerto Varas y Puerto Montt,27.694 CL$,33 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tour por los pueblos del lago Llanquihue,45.000 CL$,26 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,"Isla de Chiloé: Chacao, Ancud y pingüinos de Puñihuil",45.000 CL$,25 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tour por los pueblos de la Carretera Austral,42.000 CL$,18 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Senderismo por el Parque Nacional Alerce Andino,60.000 CL$,4 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tarjeta eSIM Civitatis Chile,"4.754,82 CL$",37 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión a Frutillar,25.000 CL$,26 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión a Cochamó y Termas del Sol,40.000 CL$,35 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión al estuario de Reloncaví y el lago Tagua Tagua,45.000 CL$,18 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión al volcán Osorno,30.000 CL$,22 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión privada a Valdivia,562.214 CL$,1 opinión,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,"Tour privado por Puerto Varas, Nueva Braunau y Lahuen Ñadi",196.867 CL$,Sin valorar,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Excursión privada a la isla Calbuco,343.534 CL$,Sin valorar,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tour por Maullín + Avistamiento de aves en Quenuir Bajo,130.000 CL$,Sin valorar,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,"Cascada La Escondida, Coihue de los Columpios y Cochamó",49.000 CL$,5 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tour privado por Puerto Varas y Puerto Montt,142.787 CL$,2 opiniones,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Varas,Tour de 11 días en bicicleta por la Carretera Austral Norte,2.375.000 CL$,Sin valorar,https://www.civitatis.com/es/puerto-varas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión a las islas Magdalena y Marta en lancha rápida,"124.334,80 CL$",122 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión a la isla Tierra del Fuego,95.000 CL$,118 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Visita guiada por Punta Arenas,35.000 CL$,41 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión al Fuerte Bulnes,35.000 CL$,42 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión a la isla Magdalena,96.000 CL$,4 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Traslados en Punta Arenas,26.670 CL$,106 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión a Torres del Paine + Paseo en barco por el lago Grey,240.000 CL$,25 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión al Parque Nacional Torres del Paine,85.000 CL$,114 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Avistamiento de ballenas en el estrecho de Magallanes,"349.093,86 CL$",30 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Trekking por las Torres del Paine,95.000 CL$,26 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Tour por la Reserva Nacional Magallanes,35.000 CL$,33 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Avistamiento de delfines en el estrecho de Magallanes,120.000 CL$,2 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Tarjeta eSIM Civitatis Chile,"4.754,82 CL$",37 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión al Parque Nacional Pali Aike,80.000 CL$,2 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión al faro San Isidro,80.000 CL$,21 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Trekking por el Monte Tarn,110.000 CL$,Sin valorar,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Tour por Punta Arenas para cruceros,"57.385,29 CL$",Sin valorar,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Paseo a caballo por la bahía de Agua Fresca,85.000 CL$,1 opinión,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión al Fuerte Bulnes para cruceros,"66.949,50 CL$",Sin valorar,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión a la isla Magdalena para cruceros,180.000 CL$,Sin valorar,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Free tour por Punta Arenas,¡Gratis!,4 opiniones,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Paseo en barco al cabo Froward + Trekking a la Cruz de los Mares,210.000 CL$,1 opinión,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Punta Arenas,Excursión a la Antártida en avión,"6.312.382,18 CL$",Novedad,https://www.civitatis.com/es/punta-arenas/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Natales,Excursión a Torres del Paine + Paseo en barco por el lago Grey,230.000 CL$,13 opiniones,https://www.civitatis.com/es/puerto-natales/,Civitatis,2026-01-05 17:11
CLP,Chile,Puerto Natales,Crucero por los glaciares de Balmaceda y Serrano + Asado magallánico,210.000 CL$,35 opiniones,https://www.civitatis.com/es/puerto-natales/,Civitatis,2026-01-05 17:11
