moneda,zona_url,ciudad,actividad,precio,opiniones,fuente,fecha_scan
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour privado por Salento,"65.296,75 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Excursión privada al Valle de Cocora + Paseo a caballo,"211.509,24 CL$",6 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour privado por Pereira,"177.607,16 CL$",5 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,"Excursión privada a Córdoba, Pijao y Buenavista","438.794,18 CL$",2 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,"Excursión privada al Valle de Cocora, Salento y Filandia","553.716,46 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour privado por Manizales,"177.607,16 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión privada a las Termales Santa Rosa de Cabal,"192.286,40 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión privada a las termales de Santa Rosa de Cabal,"192.285,87 CL$",7 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Salento y el Valle de Cocora + Paseo a caballo,"101.862,93 CL$",2 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión privada al santuario de palmas de cera de Tochecito,"240.030,86 CL$",6 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,"Excursión a Córdoba, Pijao y Buenavista","169.771,55 CL$",3 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour por Pereira,"54.849,27 CL$",5 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Taller de café en Salento,"14.365,28 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Rafting en Quimbaya,"32.648,37 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Excursión al Jardín Botánico del Quindío,"135.382,37 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour del cacao por la finca El Argel,"59.877,12 CL$",7 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Visita guiada por Salento,"27.424,63 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Paseo en balsa de bambú por Quimbaya,"67.490,72 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Trekking por el Santuario de la Palma de Cera de Tochecito,"99.251,06 CL$",2 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Paseo en balsa de bambú por Quimbaya,"67.490,72 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Vuelo privado en parapente sobre el Eje Cafetero,"219.684,39 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión al Nevado de Santa Isabel,"142.718,59 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour de las orquídeas,"119.884,83 CL$",2 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Visita a la finca de cacao El Turpial Feliz,"103.168,87 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,"Excursión privada a Córdoba, Pijao y Buenavista","397.004,26 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour privado por Armenia,"177.607,16 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Avistamiento de aves en la reserva Santa Rita,"79.662,03 CL$",2 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Tour del cacao por la finca El Argel,"29.383,53 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Avistamiento de aves en Barbas Bremen,"73.393,55 CL$",3 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión a la Reserva Cerro Morrogacho,"146.591,21 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Paseo en balsa de bambú por Quimbaya,"65.296,75 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Senderismo por el Santuario Otún Quimbaya,"91.415,45 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Vuelo privado en parapente sobre el Eje Cafetero,"219.684,39 CL$",2 opiniones,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Vuelo privado en parapente sobre el Eje Cafetero,"244.704,54 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour en bicicleta por las montañas de Salento,"62.684,88 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Senderismo por el Santuario Otún Quimbaya,"77.050,16 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de las orquídeas,"112.832,78 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Senderismo por el Santuario Otún Quimbaya,"134.511,31 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión al Parque Panaca,"110.243,12 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión al Jardín Botánico del Quindío,"122.127,12 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Filandia,Excursión privada a las termales de Santa Rosa de Cabal,"192.286,14 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a Guática y Quinchía,"146.787,10 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de comida callejera por Pereira,"44.401,79 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour por el Jardín Botánico de Pereira,"75.744,23 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour de la fruta colombiana,"34.999,05 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,"Excursión a Córdoba, Buenavista y Pijao","100.579,20 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Avistamiento de aves en el santuario de palmas de cera,"75.744,23 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a Pereira + Visita a una finca de plátanos,"106.825,48 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de la cerveza artesanal por Pereira,"67.908,62 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour navideño por Pereira,"83.579,84 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión a la cascada Don Lolo,"99.251,06 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Taller de café en Armenia,"74.438,29 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Pereira + Visita a una finca de plátanos,"91.415,45 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Filandia,Vuelo privado en parapente sobre el Eje Cafetero,"219.684,39 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Excursión al volcán Machín,"127.198,07 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión a los termales de San Vicente,"72.087,61 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Filandia,Visita guiada por Filandia,"52.498,58 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,"Excursión privada a Córdoba, Pijao y Buenavista","616.401,35 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión privada a la finca La Mina,"407.451,74 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a Marsella,"158.540,51 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Excursión a La Virginia y El Guásimo,"133.205,37 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour de la panela,"110.482,10 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Tour del aguacate,"125.369,76 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,Avistamiento de aves y flores en Manizales,"34.999,05 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Manizales,"Excursión a la hacienda Venecia, la finca de Café con aroma de mujer","107.609,04 CL$",Novedad,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour de la fruta colombiana,"77.311,35 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Clase de bailes latinos en Pereira,"26.118,70 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Tour por el Santuario de la Virgen del Jordán,"73.132,36 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Guática y Quinchía,"158.801,70 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a Marsella,"169.249,18 CL$",1 opinión,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Senderismo por el Santuario Otún Quimbaya,"119.623,65 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión a La Virginia y El Guásimo,"138.951,49 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour de la panela,"103.168,87 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour de las orquídeas,"154.100,33 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Visita guiada por Armenia,"41.006,36 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Ruta de Café con aroma de mujer en 8 días por el Eje Cafetero,"809.679,74 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,Tour por el Jardín Botánico del Quindío,"69.236,75 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,Tour del café en bicicleta,"94.027,32 CL$",Sin valorar,Civitatis,2025-12-30 19:20
CLP,https://www.civitatis.com/es/eje-cafetero/,Calarcá,Tour en bicicleta por Calarcá,"57.134,65 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Tour por los miradores de Salento,"109.176,17 CL$",1 opinión,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Visita guiada por el Centro Ecocultural de Palma de Cera,"33.954,31 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Juego del tejo en Salento,"51.453,84 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Quimbaya,Visita a la granja de Mamá Lulú,"9.794,51 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Buenavista,Tour por las plantaciones de café del Quindío,"43.618,23 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Buenavista,Visita a la finca cafetera El Balcón,"20.894,96 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Visita a una finca cafetera de Santa Rosa de Cabal,"34.476,68 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Senderismo hasta las cascadas de San Ramón,"29.775,31 CL$",Novedad,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Visita al Monasterio San José + Museo La Apostólica,"88.803,58 CL$",Novedad,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Entradas a las casas Disney del Parque Calypso,"15.671,22 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Santa Rosa de Cabal,Avistamiento de anfibios y reptiles en Santa Rosa de Cabal,"84.624,59 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Tour panorámico privado por Armenia,"125.369,76 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Pereira,Excursión a La Virginia y El Guásimo,"100.818,18 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Armenia,Excursión al Parque Panaca,"129.026,38 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Varios destinos,Ruta privada de trekking de 2 días por el Nevado de Santa Isabel,"412.675,48 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/eje-cafetero/,Salento,Ruta privada de trekking de 4 días por el Nevado del Tolima,"590.282,65 CL$",Sin valorar,Civitatis,2025-12-30 19:21
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión al Parque Arqueológico de San Agustín,"222.008,96 CL$",2 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión al Desierto de la Tatacoa,"94.810,88 CL$",36 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a La Mano del Gigante,"151.488,46 CL$",2 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Villavieja,Tour de 2 días por el desierto de la Tatacoa,"140.061,53 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a las Termales de Rivera,"65.296,75 CL$",2 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Excursion privada a Chaquira y Tablón,"73.132,36 CL$",1 opinión,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a La Jagua + Visita al mirador La Morra,"119.884,83 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Cena en el desierto de la Tatacoa + Visita al Observatorio Astronómico,"65.296,75 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Ruta privada de senderismo al Salto de los Bordones,"104.474,80 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour del café por la finca Tierra Activa,"28.730,57 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Rápel en Palermo,"65.296,75 CL$",1 opinión,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a Paicol + Espeleología en la cueva Caja de Agua,"104.474,80 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Paseo en barco por el río Magdalena + Degustación de Achira,"80.445,60 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Barranquismo en la Cueva de las Golondrinas,"83.579,84 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a Palermo,100.557 CL$,Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Varios destinos,Visita a la bodega y cervecería Casa Bohemia,"56.155,20 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Pitalito,Excursión de 2 días a San Agustín,"279.470,10 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión a Yaguará,"108.392,61 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Tour panorámico por Neiva + Clase de baile folclórico,"90.109,51 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Villavieja,Tour por Villavieja + Paseo en barco,"30.036,50 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Excursión privada a la cascada Tres Chorros,"87.236,46 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Pitalito,Avistamiento de aves en el bosque andino,"95.333,25 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Rafting y barranquismo en Paicol,"153.577,96 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Visita a la finca cafetera Don Arnulfo,"94.027,32 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Visita a la finca Tierra Activa,"28.730,57 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Pitalito,Excursión a la laguna de Guaitipán,"61.378,94 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Visita a la bodega y cervecería Casa Bohemia,"97.945,12 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Visita a la finca de cacao Villa Stefany,"71.826,42 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Tour por Neiva,"65.296,75 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión de 2 días al Parque Arqueológico Nacional de Tierradentro,"287.305,71 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Taller de pan y tortas en la finca Tierra Activa,"35.260,24 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Excursión a Puerto Quinchana,"97.945,12 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Varios destinos,Tour por el Museo de Historia Natural de la Tatacoa + Taller de fósiles,"82.273,90 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Sesión de aromaterapia y meditación en la finca Tierra Activa,"38.655,67 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Pitalito,Visita guiada por Pitalito,"43.095,85 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Transporte y entrada a un resort del desierto de la Tatacoa,"182.047,34 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Villavieja,Paseo en barco por el río Magdalena,"31.081,25 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour privado en bicicleta por San Agustín,"47.013,66 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Pitalito,Visita a una finca cafetera,"74.438,29 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Neiva,Excursión al Cañón Pipilicua,"95.333,25 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Pitalito,Taller de chivas de arcilla en Pitalito,"69.214,55 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour privado por el Parque Arqueológico de San Agustín,"52.237,40 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,Villavieja,Excursión al desierto de la Tatacoa + Observación de estrellas,"50.931,46 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/huila/,San Agustín,Tour privado por las zonas arqueológicas de San Agustín + Salto del Moriño,"156.712,20 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,"Tour de 3 días por Manaure, Cabo de la Vela y Punta Gallinas","441.406,05 CL$",3 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a las playas de Cabo de la Vela,"122.235,52 CL$",4 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a las salinas de Manaure y el santuario de fauna y flora Los Flamencos,"81.490,34 CL$",3 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a las salinas de Manaure + Ranchería wayúu,"123.933,23 CL$",3 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de 2 días por Manaure y Cabo de la Vela,"254.657,33 CL$",3 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,"Tour de 4 días por Manaure, Cabo de la Vela y Punta Gallinas","417.899,22 CL$",1 opinión,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a la playa de Palomino,"204.109,72 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Varios destinos,Taller de mochilas con una comunidad indígena,"96.639,19 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Palomino,Excursión a una comunidad indígena Kogui,"109.698,54 CL$",1 opinión,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,"Tour de 5 días por Manaure, Cabo de la Vela, Punta Gallinas y Nazareth","670.597,65 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de 2 días por Manaure y el Santuario Los Flamencos,"210.516,73 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Varios destinos,Tubing en el río Don Diego,"86.191,71 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Visita a una ranchería wayúu,"76.397,20 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de 7 días por lo mejor de La Guajira,"818.298,91 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Tour de la cultura vallenata,"94.093,13 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Varios destinos,Tour del maracuyá por la Sierra Nevada de Santa Marta,"190.666,51 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Riohacha,Excursión a la playa de Mayapo,"89.978,92 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/la-guajira/,Palomino,Visita a una comunidad indígena de la Sierra Nevada,"65.296,75 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,La Macarena,Excursión a Caño Cristales,"139.735,05 CL$",2 opiniones,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Rafting en el cañón del río Güejar,"131.638,25 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Tour del café por Lejanías,"99.277,18 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Tubing en el cañón del río Güape,"132.186,74 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión a la cascada La Encantada + Tubing en el cañón del río Cafre,"142.608,10 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión al río Güejar,"92.590,79 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Barranquismo en Uribe,"125.239,17 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Excursión al Salto de Santo Domingo,"123.296,72 CL$",Sin valorar,Civitatis,2025-12-30 19:22
CLP,https://www.civitatis.com/es/llanos-orientales/,Villavicencio,Avistamiento de aves en Villavicencio,"135.477,70 CL$",Sin valorar,Civitatis,2025-12-30 19:22
