moneda,pais,destino,actividad,precio_desde_original,precio_real,opiniones,viajeros,url_fuente,fuente,fecha_scan
COP,Colombia,Cartagena de Indias,Tour en barco pirata por la bahía de Cartagena,,391.000 COP,13 opiniones,181 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Alquiler de lancha con patrón en Cartagena,,1.300.000 COP,2 opiniones,172 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour por los manglares de Cartagena,,187.500 COP,6 opiniones,322 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Cena en un restaurante del centro histórico,,175.000 COP,11 opiniones,207 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de las leyendas de Cartagena,,345.000 COP,Sin valorar,112 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Alquiler de motos de agua en Cartagena,,220.000 COP,5 opiniones,418 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Bautismo de buceo en Cartagena,370.000 COP,333.000 COP,17 opiniones,159 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a Coralina Island,520.000 COP,468.000 COP,9 opiniones,112 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour por Getsemaní + Clase de champeta,,80.000 COP,6 opiniones,185 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a la isla Palma,,738.000 COP,5 opiniones,143 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de la cultura africana por Cartagena,,180.000 COP,5 opiniones,94 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour en patinete por Cartagena,,120.500 COP,4 opiniones,287 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a una finca de caballos de Manzanillo del Mar,,"184.996,80 COP",4 opiniones,56 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a la Isla de Cocoliso,,350.000 COP,10 opiniones,181 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour en kayak al atardecer por Cartagena,,210.000 COP,12 opiniones,62 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour panorámico por Cartagena para cruceros,,240.000 COP,Sin valorar,38 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de Cartagena para Instagram,,415.000 COP,5 opiniones,40 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a Santa Marta,,555.000 COP,6 opiniones,88 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a la Isla Cholón,370.000 COP,314.500 COP,Sin valorar,59 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour por el Mercado Bazurto,,235.000 COP,11 opiniones,50 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a Turbaco,,320.000 COP,8 opiniones,31 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Cata de ron y chocolate en Cartagena,,390.000 COP,Sin valorar,25 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour del arte urbano en bicicleta,,230.000 COP,5 opiniones,25 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión privada desde Cartagena de Indias,,1.000.000 COP,5 opiniones,96 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Taller y degustación de helado de paila,,180.000 COP,6 opiniones,31 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de compras por Cartagena de Indias,,189.750 COP,1 opinión,21 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de aventura en Cartagena de Indias,,510.000 COP,1 opinión,16 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour por los bares con terraza de Cartagena,,275.000 COP,4 opiniones,87 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de la esmeralda,,175.000 COP,6 opiniones,55 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Paseo en chambaculera por Cartagena,,335.000 COP,4 opiniones,48 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour en kayak por Punta Arena,,250.000 COP,4 opiniones,21 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Yoga en el Namasté Beach Club de Tierra Bomba,,312.500 COP,1 opinión,43 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour en kayak por Cartagena,,230.000 COP,4 opiniones,17 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión al Parque Vivarium del Caribe,,348.011 COP,Sin valorar,8 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Taller de chocolate en Cartagena de Indias,,360.000 COP,Sin valorar,11 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de la fruta colombiana,,184.000 COP,Sin valorar,46 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour a pie por Cartagena para cruceros,,165.000 COP,Sin valorar,30 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Clase de salsa con música en directo,,335.000 COP,Sin valorar,13 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Degustación de maracuyá en Cartagena,,105.000 COP,Sin valorar,8 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Degustación de comida callejera en Cartagena de Indias,,260.000 COP,Sin valorar,6 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour de la música champeta,,190.000 COP,Sin valorar,7 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour en bicicleta por Tierra Bomba,,430.400 COP,Sin valorar,7 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a la isla Corona,,800.000 COP,2 opiniones,105 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Taller de turbantes en Cartagena,,90.000 COP,Sin valorar,3 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a San Juan Nepomuceno y la Reserva Los Colorados,,515.300 COP,1 opinión,9 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a San Jacinto Bolívar,,490.000 COP,Sin valorar,7 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour en kayak por Tierra Bomba,,500.000 COP,Sin valorar,3 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Curso de paddle surf en Cartagena,150.000 COP,135.000 COP,Sin valorar,4 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Salto en paracaídas en Cartagena,,1.337.000 COP,Sin valorar,2 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,"Visita a la reserva Fundación Loros + Paseo en 4x4, quad o caballo",,600.000 COP,Sin valorar,,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a Tubará,,451.000 COP,Sin valorar,,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Autobús de fiesta por Cartagena + Entrada a una discoteca,,67.000 COP,Novedad,,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour nocturno por Cartagena con cena,,320.000 COP,Novedad,,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour por el centro histórico y el barrio San Diego,,170.000 COP,Novedad,,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour por el castillo de San Felipe de Barajas y el Museo del Chocolate,,290.000 COP,Novedad,,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Fiesta en barco por la Isla Cholón,,397.000 COP,5 opiniones,206 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Tour privado por los museos de Cartagena de Indias,,400.000 COP,Sin valorar,37 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Vuelo en paratrike por Cartagena + Tour por los manglares,,770.000 COP,Sin valorar,16 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Fiesta en la isla de Tierra Bomba,220.000 COP,187.000 COP,Sin valorar,6 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Paseo en barco al atardecer,,115.000 COP,193 opiniones,3.243 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Excursión a isla Grande,,380.000 COP,Sin valorar,60 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Cartagena de Indias,Taller de panadería colombiana en Cartagena,,240.650 COP,Sin valorar,12 viajeros,https://www.civitatis.com/es/cartagena-de-indias/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión al Parque Tayrona,,220.000 COP,338 opiniones,4.006 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Free tour por Santa Marta,,¡Gratis!,1.564 opiniones,38.649 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Minca,,242.000 COP,188 opiniones,2.031 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Paseo en velero por Bahía Concha,,236.000 COP,65 opiniones,1.109 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Senderismo por la Selva de Minca + Visita a una finca de café,,290.000 COP,48 opiniones,426 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Traslados en Santa Marta,,16.505 COP,229 opiniones,6.337 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,"Excursión a Playa Grande, Pozo Azul de Minca y Taganga",,160.000 COP,24 opiniones,269 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour en chiva rumbera por Santa Marta,,55.000 COP,Sin valorar,115 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Taganga y Playa Grande,,140.000 COP,31 opiniones,541 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Free tour de los misterios y leyendas de Santa Marta,,¡Gratis!,10 opiniones,307 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Playa Cristal,,215.000 COP,136 opiniones,3.076 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour de Macondo por Aracataca,,405.950 COP,11 opiniones,103 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tarjeta eSIM Civitatis Colombia,,"17.343,45 COP",26 opiniones,1.051 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a los pueblos palafitos de Ciénaga,,406.923 COP,3 opiniones,36 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Paseo en barco por las playas de Santa Marta + Isla Pelícano,,250.000 COP,Novedad,2 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Playa Blanca y Mundo Marino,,290.000 COP,37 opiniones,719 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a las playas Cinto y Cristal,,305.000 COP,29 opiniones,379 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Playa Inca Inca,,252.000 COP,1 opinión,18 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour en bicicleta por Santa Marta,,65.000 COP,Sin valorar,31 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Bahía Concha,,162.000 COP,5 opiniones,99 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Paseo en velero por la bahía de Taganga,,150.000 COP,9 opiniones,121 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Trekking de 4 o 5 días por la Ciudad Perdida,,1.860.000 COP,34 opiniones,527 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Snorkel en el Parque Tayrona,,250.000 COP,6 opiniones,84 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour de Santa Marta al completo,,300.000 COP,20 opiniones,350 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour panorámico por Santa Marta,,200.000 COP,18 opiniones,205 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Seawalker en Santa Marta,,160.000 COP,13 opiniones,178 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Taironaka,,292.050 COP,12 opiniones,127 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Barranquilla,,339.250 COP,Sin valorar,65 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Palomino,,365.063 COP,Sin valorar,267 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour de los misterios y leyendas de Santa Marta,,150.000 COP,3 opiniones,31 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a las cascadas de Marinka + Sierra Minca,,350.000 COP,6 opiniones,36 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Ciénaga,,247.800 COP,3 opiniones,43 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a las Islas del Rosario,,839.644 COP,Sin valorar,28 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour privado por Santa Marta,,350.000 COP,1 opinión,30 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tubing en el río Palomino,,248.750 COP,4 opiniones,36 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión privada por las playas de Santa Marta en lancha pontón,,2.400.000 COP,1 opinión,20 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Bautismo de buceo en Taganga,,410.000 COP,1 opinión,21 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Rápel en las cascadas del río Minca,,280.000 COP,1 opinión,15 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Safari por el río Don Diego,,310.000 COP,Sin valorar,16 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Tour del café por la región de Santa Marta,,453.000 COP,Sin valorar,13 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:04
COP,Colombia,Santa Marta,Excursión a Buritaca y la Quebrada Valencia,,99.120 COP,5 opiniones,232 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión a Cartagena,,578.200 COP,4 opiniones,57 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Tubing en el río Buritaca,,250.000 COP,Sin valorar,18 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Curso de surf en Palomino,,330.000 COP,Sin valorar,10 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión de 2 días al Cabo de la Vela,,500.000 COP,8 opiniones,75 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Tour de 4 o 5 días por el Caribe colombiano,,2.050.000 COP,Sin valorar,39 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Avistamiento de aves en Minca,,270.000 COP,Sin valorar,64 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Curso de buceo PADI Open Water,,1.500.000 COP,Sin valorar,6 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión a la Ciénaga Grande de Santa Marta,,446.040 COP,Sin valorar,6 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Tour en buggy por Bonda,,527.000 COP,1 opinión,5 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión al refugio indígena Gotsezhy,,660.000 COP,1 opinión,7 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Senderismo hasta la cascada El Saltillo + Visita a una finca de maracuyá,,340.000 COP,Sin valorar,4 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Taller de mochilas con una comunidad indígena,,425.500 COP,Sin valorar,10 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Tour por las iglesias de Santa Marta,,120.000 COP,Sin valorar,2 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión a la Laguna Encantada,,220.000 COP,Sin valorar,3 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Tour del grafiti por Santa Marta + Taller de cócteles,,240.000 COP,Sin valorar,2 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Senderismo por las cascadas de Minca,,236.500 COP,1 opinión,2 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión a las playas Los Cocos y Los Naranjos + Paseo a caballo,,510.000 COP,Sin valorar,1 viajero,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión al río Buritaca,,120.000 COP,Sin valorar,18 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,"Tour de 4 días por Santa Marta, Cabo de la Vela y Riohacha",,1.490.000 COP,1 opinión,3 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión en lancha a las playas del Parque Tayrona en grupo reducido,,312.000 COP,Sin valorar,,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión al refugio indígena Katanzama + Tubing en el río Don Diego,,550.000 COP,Sin valorar,,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión privada desde Santa Marta,,760.000 COP,Sin valorar,,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Senderismo por el río Don Diego con avistamiento de aves,,325.000 COP,Sin valorar,,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión al Cerro Kennedy al amanecer + Pozo Azul,,946.000 COP,Sin valorar,,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Tour de Gabriel García Márquez y el Caribe colombiano en 8 días,,4.790.000 COP,Sin valorar,,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión de 2 días a Cartagena,,960.000 COP,Sin valorar,19 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Visita a una finca cafetera + Cata de cervezas artesanales,,250.000 COP,3 opiniones,18 viajeros,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Cata de café en Santa Marta,,54.000 COP,Sin valorar,1 viajero,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Santa Marta,Excursión al laberinto Macondo + Tubing en el río Don Diego,,425.000 COP,Sin valorar,,https://www.civitatis.com/es/santa-marta/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Excursión al volcán Nevado del Ruiz,,487.880 COP,14 opiniones,213 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Visita al ecoparque Recinto del Pensamiento,35.000 COP,17.500 COP,2 opiniones,12 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Avistamiento de aves y flores en Manizales,,134.000 COP,1 opinión,4 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,"Excursión privada al Valle de Cocora, Salento y Filandia",,2.120.000 COP,1 opinión,39 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Traslados en Manizales,,86.667 COP,Novedad,24 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Tour privado por Manizales,,680.000 COP,1 opinión,38 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Tour de las orquídeas,,459.000 COP,2 opiniones,8 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Excursión al Nevado de Santa Isabel,,546.423 COP,1 opinión,9 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Senderismo por el Santuario Otún Quimbaya,,515.000 COP,Sin valorar,4 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Excursión a Guática y Quinchía,,562.000 COP,Sin valorar,2 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Excursión a Pereira + Visita a una finca de plátanos,,409.000 COP,Sin valorar,1 viajero,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Tarjeta eSIM Civitatis Colombia,,"17.343,45 COP",26 opiniones,1.053 viajeros,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,"Excursión a la hacienda Venecia, la finca de Café con aroma de mujer",,412.000 COP,Novedad,1 viajero,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Tour de la panela,,423.000 COP,Sin valorar,,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,"Excursión privada a Córdoba, Pijao y Buenavista",,2.360.000 COP,Sin valorar,,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
COP,Colombia,Manizales,Tour del aguacate,,480.000 COP,Sin valorar,,https://www.civitatis.com/es/manizales/,Civitatis,2026-01-29 14:05
